Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status,Status_encoded,approval_rate_1st,failure_rate_1st,approval_rate_2nd,failure_rate_2nd,grade_avg
1,1,1,9147,1,1,134.0,1,3,19,2,10,128.8,0,0,0,1,0,0,18,0,0,10,0,0,9,0,13.9,-0.3,0.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.770833333333332
1,1,1,9500,1,1,136.0,1,1,19,9,9,131.5,0,0,0,1,0,1,20,0,0,8,0,0,9,0,11.1,0.6,2.02,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,14.020952380952384
1,1,1,9085,1,1,129.0,1,1,38,4,7,123.4,0,0,0,1,0,0,19,0,0,6,0,0,6,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.9
1,1,1,9853,1,1,137.0,1,37,37,9,9,132.8,1,0,0,1,0,0,18,0,0,7,0,0,8,0,7.6,2.6,0.32,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,12.566666666666666
1,43,1,9853,1,1,115.0,1,3,37,2,5,108.7,1,0,0,1,0,0,21,0,0,10,0,0,12,0,9.4,-0.8,-3.12,Dropout,0,0.49999991666668053,0.49999991666668053,0.49999991666668053,0.49999991666668053,11.333333333333332
1,1,1,9853,1,1,129.0,1,38,37,6,6,138.1,0,0,0,1,0,0,19,0,0,8,0,0,10,0,7.6,2.6,0.32,Dropout,0,0.9999998333333611,0.0,0.6666665555555741,0.33333327777778704,11.75
1,1,1,9147,1,1,131.0,1,38,38,9,9,126.5,0,0,0,1,0,1,18,0,0,5,0,0,5,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.2
1,17,2,9238,1,1,133.0,1,1,37,7,9,127.4,1,0,0,1,0,1,18,0,0,8,0,0,7,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.053571428571429
1,1,3,9238,1,1,125.0,1,19,1,9,10,123.6,1,0,0,1,0,0,20,0,0,10,0,0,9,0,9.4,-0.8,-3.12,Graduate,1,0.6666665555555741,0.33333327777778704,0.9999998333333611,0.0,11.416666666666668
1,39,1,8014,0,1,120.0,1,1,19,6,8,122.0,0,0,0,1,0,1,24,0,0,11,0,0,9,0,11.1,0.6,2.02,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.8
1,1,1,9670,1,1,128.0,1,19,1,4,1,118.2,0,0,0,1,0,0,19,0,0,6,0,0,9,0,10.8,1.4,1.74,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,13.083333333333332
1,1,1,9500,1,1,127.0,1,19,37,9,7,123.9,1,0,0,1,0,1,18,0,0,9,0,0,12,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.8749998906250137,0.12499998437500197,12.808333333333334
1,1,2,9500,1,1,134.0,1,19,19,9,9,125.8,1,0,0,1,0,0,18,0,0,8,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,15.136875
1,17,5,9853,1,1,132.0,1,12,12,4,4,123.3,1,0,0,1,0,0,21,0,0,13,0,0,10,0,10.8,1.4,1.74,Dropout,0,0.6666665555555741,0.33333327777778704,0.49999991666668053,0.49999991666668053,11.25
1,17,2,9670,1,1,124.0,1,1,19,5,4,124.4,0,0,0,1,0,0,19,0,0,5,0,0,5,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,14.2
1,17,1,9773,1,1,133.1,1,19,37,7,7,126.0,0,0,0,1,0,1,19,0,0,6,0,0,7,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.75
1,17,3,9238,1,1,125.0,1,19,19,7,8,121.5,0,0,0,1,0,0,19,0,0,10,0,0,12,0,13.9,-0.3,0.79,Graduate,1,0.8333331944444675,0.16666663888889352,0.6666665555555741,0.33333327777778704,11.333333333333332
1,39,1,9500,1,3,130.0,1,2,2,1,1,130.0,0,0,0,1,0,0,29,0,1,8,0,1,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,14.257142857142856
1,43,1,9238,1,1,125.0,1,19,19,4,8,117.0,1,0,0,1,0,0,21,0,0,13,0,0,12,0,16.2,0.3,-0.92,Dropout,0,0.49999991666668053,0.49999991666668053,0.33333327777778704,0.6666665555555741,11.666666666666668
1,17,2,9556,1,1,133.1,1,37,37,3,10,108.0,0,0,0,1,0,0,20,0,0,8,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,13.009821428571428
1,17,1,9500,1,1,131.0,1,2,38,4,5,132.3,1,0,0,1,0,0,19,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,11.683333333333332
1,42,1,8014,0,1,150.0,1,19,2,4,6,148.0,0,0,0,1,0,0,26,0,0,10,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.49999991666668053,0.49999991666668053,0.8333331944444675,0.16666663888889352,11.833333333333332
1,17,2,9254,1,1,125.0,1,37,37,9,8,122.6,1,0,1,0,0,0,20,0,0,8,0,0,6,0,11.1,0.6,2.02,Dropout,0,0.6666665555555741,0.33333327777778704,0.9999998333333611,0.0,12.458333333333332
1,39,1,9853,1,1,130.0,1,37,19,9,5,102.5,0,0,0,1,0,0,27,0,0,9,0,0,10,0,7.6,2.6,0.32,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,12.6
1,1,2,9500,1,1,123.0,1,34,34,90,90,113.3,1,0,0,1,0,0,20,0,0,8,0,0,8,0,7.6,2.6,0.32,Dropout,0,0.57142848979593,0.4285713673469475,0.57142848979593,0.4285713673469475,11.95
1,1,5,9853,1,1,141.0,1,37,19,9,5,133.0,1,0,0,1,0,0,18,0,0,8,0,0,12,0,9.4,-0.8,-3.12,Dropout,0,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.4
1,7,1,9500,1,3,140.0,1,1,1,9,5,140.0,0,0,0,1,0,0,33,0,2,8,0,3,10,0,16.2,0.3,-0.92,Dropout,0,0.857142734693895,0.1428571224489825,0.7499999062500118,0.24999996875000394,14.466666666666667
1,43,1,9853,1,1,140.0,1,3,1,3,3,128.3,1,0,0,1,0,0,35,0,19,21,0,13,19,0,12.4,0.5,1.79,Graduate,1,0.9999999523809546,0.0,0.9999999473684238,0.0,12.704260651629074
1,39,1,9773,1,19,133.1,1,19,19,3,4,104.0,0,0,1,0,0,0,27,0,0,6,0,0,6,0,11.1,0.6,2.02,Dropout,0,0.8333331944444675,0.16666663888889352,0.0,0.9999998333333611,6.0
1,18,3,9070,1,1,131.0,1,1,37,5,5,122.3,1,0,0,0,0,0,19,0,0,6,0,0,6,0,15.5,2.8,-4.06,Dropout,0,0.9999998333333611,0.0,0.0,0.9999998333333611,6.083333333333333
1,17,2,9254,1,1,143.0,1,1,19,4,6,135.0,0,0,0,1,0,0,20,0,0,0,0,0,0,0,11.1,0.6,2.02,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,18,2,9147,1,1,132.0,1,3,3,5,7,119.1,1,0,1,0,0,0,20,0,0,9,0,0,9,0,10.8,1.4,1.74,Dropout,0,0.599999880000024,0.399999920000016,0.599999880000024,0.399999920000016,10.285714285714285
1,17,3,9500,1,1,141.0,1,38,1,9,4,129.0,1,0,0,1,0,1,18,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,13.05
1,39,1,9085,1,1,133.1,1,1,19,9,9,162.3,1,0,0,1,0,0,24,0,0,10,0,0,6,0,8.9,1.4,3.51,Dropout,0,0.33333327777778704,0.6666665555555741,0.0,0.9999998333333611,5.5
1,17,4,9070,1,1,148.0,1,1,3,4,1,163.4,1,0,0,1,0,0,20,0,0,7,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.75
1,1,1,9254,1,1,125.0,1,19,38,9,8,121.5,0,0,0,1,0,1,21,0,0,7,0,0,6,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.25
1,39,1,9147,1,1,140.0,1,12,3,4,3,118.0,1,0,0,1,0,0,24,0,0,5,0,0,5,0,7.6,2.6,0.32,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,51,1,9853,1,1,139.0,1,1,1,4,10,134.0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,12.4,0.5,1.79,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,1,4,9500,1,1,142.0,1,38,38,9,8,129.8,1,0,0,1,0,0,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.242857142857144
1,39,1,9991,0,40,130.0,1,19,1,3,4,152.0,1,0,0,1,0,0,27,0,0,0,0,0,0,0,8.9,1.4,3.51,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,18,6,9500,1,1,126.0,1,37,37,5,5,122.8,1,0,0,1,0,0,18,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,12.93375
1,7,1,9119,1,3,150.0,1,3,2,2,2,150.0,0,0,0,1,0,0,35,0,0,0,0,0,0,0,13.9,-0.3,0.79,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,1,9853,1,1,130.0,1,19,19,3,8,131.8,0,0,0,1,0,0,18,0,0,9,0,0,8,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998571428775,0.0,13.5
1,1,1,9085,1,1,138.0,1,1,1,4,7,132.1,1,0,0,1,0,0,19,0,0,9,0,0,13,2,10.8,1.4,1.74,Graduate,1,0.799999840000032,0.199999960000008,0.799999840000032,0.199999960000008,14.041666666666668
1,1,4,9238,1,1,127.0,1,19,19,4,0,127.4,1,0,0,1,0,0,20,0,0,8,0,0,6,0,7.6,2.6,0.32,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.25
1,1,4,9500,1,1,140.0,1,19,19,7,7,129.5,1,0,0,1,0,0,18,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.324285714285711
1,44,1,9238,1,39,130.0,1,38,38,5,10,126.7,0,0,1,1,0,0,21,0,3,6,0,2,7,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.94047619047619
1,17,2,9238,1,1,128.0,1,19,37,9,8,116.5,0,0,0,1,0,1,18,0,0,11,0,0,11,0,16.2,0.3,-0.92,Graduate,1,0.8333331944444675,0.16666663888889352,0.6666665555555741,0.33333327777778704,11.196428571428571
1,1,1,9238,1,1,132.0,1,34,34,0,0,119.1,1,0,0,1,0,0,18,0,0,9,0,0,9,0,7.6,2.6,0.32,Graduate,1,0.6666665555555741,0.33333327777778704,0.6666665555555741,0.33333327777778704,10.875
1,1,2,9500,1,1,149.0,1,19,38,9,9,126.5,1,0,0,1,0,0,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.914285714285713
1,1,4,9773,1,1,155.0,1,3,19,1,4,149.8,1,0,0,1,0,1,18,0,0,6,0,0,6,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.0
1,1,1,9085,1,1,120.0,1,19,1,8,7,115.1,1,0,0,1,0,0,19,0,0,8,0,0,9,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.62857142857143
1,39,1,9254,1,19,133.1,1,3,19,2,3,124.5,0,0,0,1,0,1,36,0,0,7,0,0,6,0,16.2,0.3,-0.92,Dropout,0,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.257142857142856
1,1,2,9500,1,1,131.0,1,38,1,7,4,128.3,1,0,0,1,0,1,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,12.642857142857142
1,1,1,9500,1,1,149.0,1,37,37,9,9,136.0,0,0,0,1,0,1,18,0,0,7,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.857142734693895,0.1428571224489825,0.857142734693895,0.1428571224489825,12.916666666666666
1,43,1,9130,1,1,140.0,1,1,3,9,2,140.0,1,0,0,1,0,1,20,0,0,8,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,15.741071428571429
1,39,1,9991,0,1,133.1,1,37,37,9,9,126.3,0,0,0,1,0,1,26,0,0,7,0,0,8,0,16.2,0.3,-0.92,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,43,1,9773,1,1,122.0,1,1,1,4,5,126.9,0,0,0,1,0,0,21,0,0,8,0,0,7,0,7.6,2.6,0.32,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.857142857142858
1,18,1,9147,1,1,121.0,1,19,3,5,5,115.8,1,0,0,1,0,1,19,0,0,7,0,0,5,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.6
1,39,1,8014,0,1,120.0,1,19,37,8,7,100.0,1,0,0,1,0,0,24,0,0,11,0,0,6,6,9.4,-0.8,-3.12,Dropout,0,0.16666663888889352,0.8333331944444675,0.0,0.9999998333333611,5.0
1,39,1,8014,0,1,133.1,1,1,19,5,4,102.5,0,0,0,1,0,1,27,0,0,16,0,0,13,0,8.9,1.4,3.51,Dropout,0,0.16666663888889352,0.8333331944444675,0.0,0.9999998333333611,5.0
1,17,1,9085,1,1,121.0,1,19,37,1,3,131.5,0,0,0,1,0,0,21,0,0,10,1,0,9,0,7.6,2.6,0.32,Dropout,0,0.0,0.99999980000004,0.399999920000016,0.599999880000024,6.75
1,1,1,9147,1,1,133.0,1,38,38,7,7,147.0,0,0,0,1,0,1,18,0,0,7,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.799999840000032,0.199999960000008,0.599999880000024,0.399999920000016,12.666666666666668
2,1,4,9853,1,1,134.0,1,37,37,5,7,122.5,0,1,0,1,0,1,19,0,0,6,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,13.916666666666668
1,1,3,9254,1,1,115.0,1,1,1,3,3,117.5,1,0,0,1,0,0,18,0,0,9,0,0,13,0,9.4,-0.8,-3.12,Dropout,0,0.6666665555555741,0.33333327777778704,0.33333327777778704,0.6666665555555741,11.875
1,51,1,9500,1,1,127.0,1,19,1,5,9,150.0,0,0,0,1,0,1,19,0,0,9,0,0,9,0,11.1,0.6,2.02,Graduate,1,0.7142856122449125,0.285714244897965,0.8749998906250137,0.12499998437500197,13.021428571428569
1,18,1,9500,1,1,135.0,1,1,38,4,5,127.5,1,0,0,1,0,1,19,0,0,8,0,0,9,0,16.2,0.3,-0.92,Graduate,1,0.857142734693895,0.1428571224489825,0.8749998906250137,0.12499998437500197,14.327083333333334
2,7,1,9991,0,43,140.0,1,40,5,3,3,140.0,0,0,0,1,0,0,33,0,2,7,0,0,5,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.99999980000004,0.0,15.566666666666666
2,7,1,9147,1,3,130.0,1,1,4,3,10,130.0,0,0,0,1,0,0,45,0,0,6,0,0,5,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.4
1,1,1,9238,1,1,135.0,1,1,1,9,9,133.3,0,0,0,1,0,1,20,0,0,6,0,0,7,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.428571428571429
1,39,2,9670,1,1,140.0,1,34,34,0,0,97.0,1,0,0,1,0,0,28,0,0,5,0,0,5,0,7.6,2.6,0.32,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,43,1,9500,1,1,120.0,1,1,1,5,8,112.0,1,0,0,1,0,1,19,0,0,15,0,0,15,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,11.571428571428571
1,1,2,9254,1,1,140.0,1,1,37,4,5,123.6,1,0,0,1,0,0,18,0,0,10,0,0,6,0,12.7,3.7,-1.7,Graduate,1,0.9999998333333611,0.0,0.49999991666668053,0.49999991666668053,12.761904761904763
1,39,1,9254,1,3,133.1,1,19,19,4,6,130.5,0,0,0,1,0,0,38,0,0,0,0,0,0,0,15.5,2.8,-4.06,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,1,2,9670,1,1,135.0,1,1,3,4,3,133.3,0,0,0,1,0,0,19,0,0,5,0,0,5,0,9.4,-0.8,-3.12,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.1
1,1,1,9254,1,1,123.0,1,1,37,9,9,132.1,0,0,0,1,0,1,21,0,0,9,0,0,8,0,15.5,2.8,-4.06,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,11.5
1,1,1,9147,1,1,133.1,1,37,1,9,10,100.0,0,0,0,1,0,0,21,0,0,12,0,0,12,3,16.2,0.3,-0.92,Dropout,0,0.599999880000024,0.399999920000016,0.199999960000008,0.799999840000032,13.5
1,1,1,9238,1,1,154.0,1,38,37,9,9,140.4,0,0,0,1,0,1,22,0,0,6,0,0,6,0,10.8,1.4,1.74,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,12.8
1,1,1,9853,1,1,148.0,1,19,19,5,7,141.7,0,0,0,1,0,1,18,0,0,8,0,0,7,0,9.4,-0.8,-3.12,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,13.283333333333333
1,17,2,9238,1,1,133.0,1,37,37,3,9,119.7,0,1,0,1,0,1,18,0,0,9,0,0,9,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,11.452380952380953
1,1,1,9130,1,1,126.0,1,19,1,9,9,122.5,1,0,0,0,0,0,25,0,0,14,2,0,10,0,9.4,-0.8,-3.12,Dropout,0,0.799999840000032,0.199999960000008,0.799999840000032,0.199999960000008,13.875
1,39,1,9085,1,19,133.1,1,19,19,9,7,140.0,0,0,1,0,0,0,24,0,2,11,0,1,14,0,16.2,0.3,-0.92,Dropout,0,0.49999991666668053,0.49999991666668053,0.49999991666668053,0.49999991666668053,11.041666666666668
1,1,2,9147,1,1,118.0,1,37,19,5,5,119.1,1,0,0,1,0,1,20,0,0,5,0,0,5,0,12.4,0.5,1.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.6
1,39,1,9147,1,1,120.0,1,37,1,9,1,122.7,0,0,0,0,0,0,25,0,0,5,0,0,9,0,10.8,1.4,1.74,Dropout,0,0.0,0.99999980000004,0.0,0.99999980000004,0.0
1,1,1,9147,1,1,127.0,1,38,19,9,10,117.9,0,0,0,1,0,1,20,0,5,13,0,4,12,0,8.9,1.4,3.51,Graduate,1,0.8999999100000091,0.09999999000000101,0.99999990000001,0.0,12.631818181818183
1,7,1,9500,1,3,130.0,1,19,38,5,3,130.0,0,0,0,1,0,0,23,0,0,8,0,0,8,0,9.4,-0.8,-3.12,Graduate,1,0.9999998750000157,0.0,0.9999998750000157,0.0,13.22
1,17,3,9500,1,1,129.0,1,19,37,7,6,120.0,1,0,0,1,0,1,19,0,0,8,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,13.151428571428571
1,44,1,9003,1,39,130.0,1,37,37,9,10,130.0,0,0,1,0,0,0,29,0,0,13,0,0,8,0,13.9,-0.3,0.79,Dropout,0,0.49999991666668053,0.49999991666668053,0.49999991666668053,0.49999991666668053,12.041666666666668
1,1,3,9254,1,1,121.0,1,19,37,4,7,116.8,1,0,0,1,0,0,21,0,0,8,0,0,8,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.6666665555555741,0.33333327777778704,11.791666666666668
1,1,1,9670,1,1,136.0,1,19,1,9,8,123.4,1,0,0,1,0,1,18,0,0,10,0,0,13,0,11.1,0.6,2.02,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,13.696428571428571
1,1,3,9773,1,1,131.0,1,38,37,7,7,127.2,1,0,0,1,0,1,18,0,0,6,0,0,6,0,8.9,1.4,3.51,Dropout,0,0.9999998333333611,0.0,0.9999998333333611,0.0,13.916666666666668
1,1,1,9085,1,1,122.0,1,9,19,90,6,103.4,0,0,0,1,0,0,19,0,0,6,0,0,6,0,7.6,2.6,0.32,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,13.7
1,17,1,9147,1,1,136.0,1,1,1,4,4,124.1,0,0,0,1,0,0,18,0,0,8,0,0,6,0,8.9,1.4,3.51,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,11.600000000000001
2,39,1,9556,1,19,133.1,1,38,37,7,7,99.5,1,0,1,0,0,1,37,0,0,13,0,0,12,0,8.9,1.4,3.51,Dropout,0,0.1428571224489825,0.857142734693895,0.0,0.9999998571428775,8.0
1,17,1,9991,0,40,127.0,1,37,37,6,6,124.9,0,0,0,1,0,0,29,0,0,10,0,0,14,3,16.2,0.3,-0.92,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.952380952380953
1,1,1,9238,1,1,121.0,1,1,1,9,8,118.9,1,0,0,1,0,1,19,0,0,8,0,0,9,0,12.4,0.5,1.79,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,12.166666666666666
1,43,1,9238,1,1,124.0,1,1,1,3,1,118.8,1,0,1,0,0,0,22,0,6,16,0,2,8,0,16.2,0.3,-0.92,Dropout,0,0.599999940000006,0.39999996000000404,0.285714244897965,0.7142856122449125,12.416666666666668
1,1,1,9254,1,1,131.0,1,37,38,9,7,137.0,0,0,0,1,0,1,20,0,0,8,0,0,10,0,15.5,2.8,-4.06,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,10.883333333333333
1,39,1,8014,0,1,100.0,1,37,37,99,99,100.0,0,0,0,1,0,0,34,0,0,0,0,0,0,0,12.7,3.7,-1.7,Dropout,0,0.0,0.9999998333333611,0.0,0.9999998333333611,0.0
1,43,1,9119,1,1,130.0,1,37,38,9,9,120.0,0,0,1,0,0,0,30,0,8,17,0,6,19,2,7.6,2.6,0.32,Dropout,0,0.6666666111111158,0.3333333055555579,0.4999999583333368,0.4999999583333368,11.958333333333332
1,1,1,9238,1,1,135.0,1,1,1,4,4,122.8,0,0,0,1,0,0,18,0,0,7,0,0,7,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.0
1,1,1,9238,1,1,130.0,1,38,19,9,5,121.6,0,0,0,1,0,0,18,0,0,6,0,0,6,0,12.4,0.5,1.79,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.416666666666668
1,1,2,9773,1,1,146.0,1,3,1,1,3,149.2,1,0,0,1,0,0,18,0,0,11,0,0,10,0,9.4,-0.8,-3.12,Graduate,1,0.6666665555555741,0.33333327777778704,0.49999991666668053,0.49999991666668053,11.958333333333332
1,17,4,9500,1,1,146.0,1,4,1,2,3,140.0,1,0,0,1,0,0,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,14.828571428571427
1,1,2,9773,1,1,154.0,1,38,38,9,9,133.4,1,0,0,1,0,1,19,0,0,7,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8333331944444675,0.16666663888889352,0.8333331944444675,0.16666663888889352,12.100000000000001
1,1,1,9070,1,1,137.0,1,37,37,9,9,126.2,1,0,0,1,0,1,19,0,0,6,0,0,8,0,10.8,1.4,1.74,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,12.75
1,1,5,9500,1,1,151.0,1,1,1,9,9,127.8,0,0,0,1,0,1,18,0,0,8,0,0,8,0,12.7,3.7,-1.7,Graduate,1,0.8749998906250137,0.12499998437500197,0.8749998906250137,0.12499998437500197,13.671428571428573
1,44,1,9003,1,39,150.0,1,37,38,4,8,150.0,0,0,0,1,0,1,21,0,0,9,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998333333611,0.0,0.8333331944444675,0.16666663888889352,12.733333333333334
1,1,2,9147,1,1,121.0,1,1,19,9,9,113.7,1,0,0,0,0,0,20,0,0,10,0,0,12,0,7.6,2.6,0.32,Dropout,0,0.399999920000016,0.599999880000024,0.199999960000008,0.799999840000032,11.5
1,17,1,9147,1,1,122.0,1,12,19,4,8,117.8,1,0,0,1,0,0,20,0,0,10,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.99999980000004,0.0,0.99999980000004,0.0,12.916666666666668
1,1,1,9500,1,1,143.0,1,5,1,2,5,136.7,0,0,0,1,0,0,19,0,2,8,0,1,8,0,11.1,0.6,2.02,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,13.11
1,1,1,9238,1,1,152.0,1,1,38,4,5,144.7,0,0,0,1,0,0,20,0,0,8,0,0,7,0,16.2,0.3,-0.92,Graduate,1,0.9999998333333611,0.0,0.9999998333333611,0.0,14.964285714285715
1,17,3,9500,1,1,145.0,1,12,1,4,10,139.8,1,0,0,1,0,0,18,0,0,7,0,0,8,0,13.9,-0.3,0.79,Graduate,1,0.9999998571428775,0.0,0.9999998750000157,0.0,14.536607142857141
1,42,1,9853,1,1,120.0,1,37,38,3,3,113.7,0,0,0,1,0,0,20,0,0,8,0,0,10,0,12.7,3.7,-1.7,Dropout,0,0.8333331944444675,0.16666663888889352,0.49999991666668053,0.49999991666668053,10.833333333333332
2,7,1,9130,1,3,140.0,1,5,4,2,0,140.0,0,0,1,0,0,0,29,0,7,16,4,5,12,2,7.6,2.6,0.32,Dropout,0,0.7777776913580343,0.22222219753086697,0.7142856122449125,0.285714244897965,12.377777777777776
1,1,1,9500,1,1,129.0,1,19,19,5,5,119.6,1,0,0,1,0,1,20,0,0,8,0,0,11,0,15.5,2.8,-4.06,Graduate,1,0.9999998571428775,0.0,0.8749998906250137,0.12499998437500197,13.908303571428572
1,16,2,9147,1,1,139.0,1,38,37,9,9,123.7,1,0,0,1,0,1,22,0,0,8,0,0,8,2,16.2,0.3,-0.92,Graduate,1,0.799999840000032,0.199999960000008,0.799999840000032,0.199999960000008,11.7
4,1,1,8014,0,1,133.1,1,39,19,4,10,143.0,1,0,0,1,0,1,47,0,0,9,0,0,7,0,16.2,0.3,-0.92,Graduate,1,0.8333331944444675,0.16666663888889352,0.9999998333333611,0.0,14.166666666666666
